date,Open,High,Low,Close,Volume,symbol
2025-01-29,162.3845303249753,162.3845303249753,158.40485276266372,160.3946990966797,9866600,ORCL
2025-01-30,163.12702253249068,169.7697183967639,162.45385114418,168.6708526611328,14981700,ORCL
2025-01-31,168.70054471840706,171.2645596449438,167.43338617920276,168.3540496826172,8704600,ORCL
2025-02-03,161.56283779240488,168.1956229664252,161.56283779240488,166.90867614746094,8250600,ORCL
2025-02-04,168.69064152603428,168.69064152603428,164.68128082509708,166.20582580566406,6777000,ORCL
2025-02-05,167.29475930275623,170.1656615166238,166.8294729631288,169.93797302246094,7866700,ORCL
2025-02-06,171.26453666314598,173.88794693390645,169.84888907326524,170.62106323242188,7036900,ORCL
2025-02-07,173.2444762109925,175.61050016758813,171.4427264076528,172.70989990234375,9991300,ORCL
2025-02-10,174.23444653756735,178.1844260761088,173.1652788029459,177.12515258789062,7625900,ORCL
2025-02-11,175.83820056760328,177.32315332124674,174.67993923244785,175.4125213623047,6528800,ORCL
2025-02-12,173.1355845998316,173.1355845998316,168.9975236582679,170.49237060546875,7454800,ORCL
2025-02-13,171.26454752108748,172.63070886115554,170.37358192887282,172.1159210205078,6421700,ORCL
2025-02-14,172.5019963640346,173.27417051950215,171.07643942910397,172.41290283203125,7260900,ORCL
2025-02-18,174.97693096874724,180.41186342812722,174.32354813862543,177.996337890625,11430500,ORCL
2025-02-19,176.7885867054602,179.85748016844465,173.93747242773202,179.6990966796875,8688500,ORCL
2025-02-20,178.0062287601547,178.46162090437164,172.6801935401798,174.2344512939453,8737000,ORCL
2025-02-21,174.35325354009026,175.1056392943074,165.86923105061538,166.12661743164062,9713900,ORCL
2025-02-24,171.82882191778418,172.42279389255194,163.0081998751545,168.25503540039062,10639100,ORCL
2025-02-25,167.5917346825052,168.88860590483685,162.79039726684255,166.84925842285156,8316100,ORCL
2025-02-26,169.2647945361062,172.12580263718152,167.433362040779,170.73985290527344,6915100,ORCL
2025-02-27,171.26455431155733,173.1058963667659,162.92902116873336,163.10720825195312,7436800,ORCL
2025-02-28,161.4737610145897,164.48325857779318,159.19683046635456,164.3941650390625,12843300,ORCL
2025-03-03,165.27523650520249,165.4435293359391,159.5136277441643,160.3946990966797,8081800,ORCL
2025-03-04,157.62276446496037,158.1573407361588,151.9799477991171,155.89031982421875,13171900,ORCL
2025-03-05,156.47439603015664,160.85996370494877,155.47453342803087,159.9392852783203,7141000,ORCL
2025-03-06,155.58344733607083,155.58344733607083,148.22797379790427,149.42584228515625,12321200,ORCL
2025-03-07,149.1090501892671,154.9102661861088,147.01032180938788,153.603515625,12646500,ORCL
2025-03-10,149.01995971595488,150.99000250364287,145.32738137564996,147.2974090576172,21486100,ORCL
2025-03-11,141.98127200099512,144.3175981260738,136.31865130979975,142.733642578125,27200200,ORCL
2025-03-12,144.7630860488538,150.70289690620683,143.5553232994011,149.3763427734375,15373900,ORCL
2025-03-13,148.28737941013685,148.66357228523552,144.02061746424974,146.1787567138672,14187700,ORCL
2025-03-14,147.42610325859403,149.36644811314008,146.3965426926872,147.77259826660156,9330000,ORCL
2025-03-17,148.89125525157914,154.18759272952016,148.89125525157914,152.4650421142578,9885000,ORCL
2025-03-18,150.8414966341068,150.8909980806194,147.13902408420492,147.95079040527344,9402500,ORCL
2025-03-19,148.5546608602885,152.52444395019066,148.49526517113515,150.92068481445312,6909500,ORCL
2025-03-20,150.0594248122534,152.9402367298069,149.3070542014958,151.18798828125,7051600,ORCL
2025-03-21,150.12871259226932,152.29674596078152,148.60416779337095,150.70289611816406,17620200,ORCL
2025-03-24,154.77167645731035,155.02907794294222,152.48485156841147,153.31642150878906,7848300,ORCL
2025-03-25,152.9600325607184,154.03910974178908,151.51468696207337,152.38584899902344,8521200,ORCL
2025-03-26,151.35627272156052,151.49486769758948,145.08977074436214,146.3173370361328,13210000,ORCL
2025-03-27,144.38690147635313,145.56495121858435,143.46622298199827,144.31759643554688,9148300,ORCL
2025-03-28,142.3376599062497,144.18889603976197,137.7145091427385,139.45684814453125,13144500,ORCL
2025-03-31,137.24922469325267,139.17966014102166,135.3880791817012,138.40748596191406,15509900,ORCL
2025-04-01,138.35797437312536,141.8129694329716,137.36800600012032,140.51611328125,9518500,ORCL
