date,Open,High,Low,Close,Volume,symbol
2024-11-19,410.03166915459735,414.82569505476647,408.48329602030253,414.67681884765625,18133500,MSFT
2024-11-20,413.76364252316546,414.18052617467214,407.52050466835993,412.3939208984375,19191700,MSFT
2024-11-21,417.2074811714516,417.48594978990576,408.047821251109,410.61370849609375,20780200,MSFT
2024-11-22,409.1218929874132,415.11893833486243,408.8135895391823,414.72113037109375,24814600,MSFT
2024-11-25,416.09361024787086,418.778836873561,412.58290247238904,416.5013732910156,27691100,MSFT
2024-11-26,417.29700327286355,426.69537265560376,416.5610569682543,425.6510925292969,23458900,MSFT
2024-11-27,422.78684605590655,424.895286183322,419.7137359172663,420.6784362792969,18332400,MSFT
2024-11-29,417.7942649272981,422.55809676444443,415.51677094971404,421.1458435058594,16271900,MSFT
2024-12-02,419.2662066130162,430.63373653101576,419.00761775180223,428.6247863769531,20207200,MSFT
2024-12-03,427.4909833141871,430.1066156030698,425.40245343840513,428.84356689453125,18302000,MSFT
2024-12-04,430.6635477279166,437.2672755840065,430.26573974460115,435.0295715332031,26009400,MSFT
2024-12-05,435.5268443828614,442.2300015529848,433.7864078777922,440.2011413574219,21697800,MSFT
2024-12-06,439.8828865059849,443.66213830194334,439.35578408835863,441.1459655761719,18821000,MSFT
2024-12-09,440.1812568830996,445.8799237829371,438.09272702914495,443.5825500488281,19144400,MSFT
2024-12-10,441.96149226752044,447.16289170564096,439.1867306857862,440.9072570800781,18469500,MSFT
2024-12-11,441.62334015579273,447.8889300799693,441.62334015579273,446.5363464355469,19200200,MSFT
2024-12-12,446.65565750056305,453.66714837494953,446.65565750056305,447.10321044921875,20834800,MSFT
2024-12-13,445.98933356109154,448.9629838704377,443.14494732322726,444.8257141113281,20177800,MSFT
2024-12-16,444.82570192667384,449.70887289523523,442.84658679582157,449.1221008300781,23598800,MSFT
2024-12-17,448.545282051395,452.80189103583194,447.11314908926647,451.9764099121094,22733500,MSFT
2024-12-18,448.8536235978926,450.17634202962637,434.6317523490202,434.999755859375,24444500,MSFT
2024-12-19,439.2066057877418,440.7580781855559,433.9355816606558,434.6416931152344,22963700,MSFT
2024-12-20,430.7431322726768,441.3150464611244,426.28763393531244,434.2140808105469,64263700,MSFT
2024-12-23,434.35327712310794,435.25830776300677,430.4646409959487,432.8714294433594,19152500,MSFT
2024-12-24,432.27469051669533,437.1976515770788,431.817212852652,436.9291076660156,7164500,MSFT
2024-12-26,436.6804901261448,438.5303413291557,434.24389716434194,435.7157897949219,8194200,MSFT
2024-12-27,432.22498090820386,432.8415878431465,424.020065946368,428.1772155761719,18117700,MSFT
2024-12-30,423.7316509986102,425.21349868579347,419.59438106008827,422.50836181640625,13158700,MSFT
2024-12-31,423.77143145899026,424.3979934566231,418.36115784079396,419.1965637207031,13246500,MSFT
2025-01-02,423.2045424399656,423.74159992080814,412.5829142901712,416.2925109863281,16896500,MSFT
2025-01-03,418.7788239010675,421.71271456780505,417.2472617093464,421.03643798828125,16662900,MSFT
2025-01-06,425.66104554069966,431.9465149926899,423.15482788109534,425.5118713378906,20573600,MSFT
2025-01-07,426.655570865203,428.29654775990844,418.50037065706186,420.0617980957031,18139100,MSFT
2025-01-08,421.14581248112984,424.6366402910522,419.2363221421035,422.23980712890625,15054600,MSFT
2025-01-10,422.30944402253056,422.38899347611215,412.7519459369572,416.6604919433594,20201100,MSFT
2025-01-13,412.97077003054903,416.21296436365594,410.03690951971083,414.9101257324219,17604800,MSFT
2025-01-14,415.5267269300622,417.4461724776856,408.4754763868852,413.3984375,16935900,MSFT
2025-01-15,416.83950040874134,425.8101960648602,415.984184442192,423.9802551269531,19637800,MSFT
2025-01-16,426.35721474684357,427.1428756329152,422.07077084126166,422.25970458984375,15300000,MSFT
2025-01-17,431.717739483304,432.1056227420966,425.8301086663914,426.6853942871094,26197500,MSFT
2025-01-21,427.8490471438773,428.54520356031776,423.2741792396476,426.1583251953125,26085700,MSFT
2025-01-22,435.168798403502,444.8257262250376,433.6173259954359,443.7615966796875,27803800,MSFT
2025-01-23,439.58451646364995,444.3085582129765,439.08724891108926,444.2687683105469,18389300,MSFT
2025-01-24,442.7272955771019,444.20914332055247,438.987833493392,441.63330078125,15549500,MSFT
2025-01-27,421.6928472557325,432.82169771122886,421.185624630697,432.1851806640625,35647800,MSFT
2025-01-28,432.22498499378844,445.9296782334323,429.02258057650255,444.7561340332031,23491700,MSFT
2025-01-29,444.24887794638107,444.4378420399145,437.9932437860414,439.9126892089844,23581400,MSFT
2025-01-30,416.4814791520961,420.5491243253889,410.9021514578089,412.7221374511719,54586300,MSFT
2025-01-31,416.69033910532374,418.39098567699745,412.64257384774635,412.791748046875,34161900,MSFT
2025-02-03,409.35071516268687,413.1398920389044,406.4267790982471,408.6744384765625,25679100,MSFT
2025-02-04,410.43471361041793,411.65800277159144,407.5008227766752,410.116455078125,20532100,MSFT
2025-02-05,410.09656765354515,411.5684602240434,408.15721200628155,411.03143310546875,16316700,MSFT
