date,Open,High,Low,Close,Volume,symbol
2021-05-10,168.16000366210938,169.32000732421875,164.77000427246094,165.77000427246094,1924500,ZS
2021-05-11,157.07899475097656,172.27999877929688,157.02999877929688,170.69000244140625,2774200,ZS
2021-05-12,167.47000122070312,169.52000427246094,160.91000366210938,164.0800018310547,2069800,ZS
2021-05-13,166.25999450683594,167.9199981689453,158.47000122070312,160.9199981689453,1913000,ZS
2021-05-14,162.52000427246094,166.16000366210938,161.6300048828125,165.33999633789062,1431000,ZS
2021-05-17,164.10000610351562,166.88999938964844,160.6999969482422,163.27999877929688,1374100,ZS
2021-05-18,164.50999450683594,168.75399780273438,163.22999572753906,166.5,2239300,ZS
2021-05-19,164.35000610351562,166.47000122070312,161.38999938964844,164.80999755859375,1893700,ZS
2021-05-20,167.25900268554688,171.9530029296875,165.9199981689453,170.72999572753906,1897200,ZS
2021-05-21,174.9199981689453,175.0,169.89999389648438,170.0800018310547,1759500,ZS
2021-05-24,172.49000549316406,175.9499969482422,172.13900756835938,174.39999389648438,2361600,ZS
2021-05-25,175.0500030517578,176.03500366210938,170.30999755859375,172.74000549316406,3323200,ZS
2021-05-26,195.0,199.77000427246094,191.5,194.1999969482422,7966000,ZS
2021-05-27,193.60000610351562,196.3000030517578,188.02000427246094,194.25999450683594,3949300,ZS
2021-05-28,194.47999572753906,197.69000244140625,193.94000244140625,194.1999969482422,1949100,ZS
2021-06-01,194.1699981689453,195.9499969482422,190.0500030517578,191.77000427246094,1445100,ZS
2021-06-02,190.55999755859375,193.16000366210938,189.02999877929688,191.33999633789062,1287800,ZS
2021-06-03,190.1199951171875,190.4600067138672,183.9499969482422,184.25,1656500,ZS
2021-06-04,186.82699584960938,188.30999755859375,184.77000427246094,185.8000030517578,1795300,ZS
2021-06-07,184.80999755859375,193.60000610351562,183.08999633789062,192.72999572753906,2099400,ZS
2021-06-08,194.0399932861328,197.53500366210938,192.47500610351562,194.64999389648438,1972400,ZS
2021-06-09,195.27000427246094,198.427001953125,195.07000732421875,195.99000549316406,1604700,ZS
2021-06-10,194.77499389648438,205.61000061035156,194.5500030517578,204.91000366210938,3558600,ZS
2021-06-11,203.0,208.5399932861328,201.8699951171875,207.7899932861328,2106500,ZS
2021-06-14,207.7899932861328,212.8000030517578,207.3300018310547,211.42999267578125,1897100,ZS
2021-06-15,209.6199951171875,213.5449981689453,206.91000366210938,207.38999938964844,1281500,ZS
2021-06-16,209.11199951171875,217.80999755859375,208.5,212.27000427246094,3092600,ZS
2021-06-17,209.00999450683594,217.0,208.02000427246094,215.13999938964844,1708000,ZS
2021-06-18,215.57000732421875,219.9499969482422,214.10000610351562,218.60000610351562,2049800,ZS
2021-06-21,216.5500030517578,218.10000610351562,211.50999450683594,216.41000366210938,1480100,ZS
2021-06-22,216.66000366210938,221.1199951171875,216.4199981689453,219.61000061035156,1502200,ZS
2021-06-23,219.5500030517578,221.0399932861328,218.41000366210938,218.86000061035156,1385400,ZS
2021-06-24,220.19000244140625,222.3159942626953,218.88999938964844,219.63999938964844,1320400,ZS
2021-06-25,220.91000366210938,222.0,216.75,218.83999633789062,1907700,ZS
2021-06-28,220.55999755859375,223.94000244140625,219.67999267578125,221.27000427246094,1571200,ZS
2021-06-29,220.0,221.88999938964844,218.25,221.44000244140625,919800,ZS
2021-06-30,220.8000030517578,220.8000030517578,215.3699951171875,216.05999755859375,1633700,ZS
2021-07-01,214.97999572753906,217.47999572753906,211.1909942626953,213.72000122070312,1063000,ZS
2021-07-02,215.33999633789062,218.60000610351562,214.0,214.77999877929688,837500,ZS
2021-07-06,217.06500244140625,225.69500732421875,217.0,225.0,2754400,ZS
2021-07-07,227.0,231.58999633789062,223.27000427246094,227.89999389648438,2624000,ZS
2021-07-08,222.02000427246094,227.5,220.0,227.1699981689453,1742000,ZS
2021-07-09,227.1699981689453,228.36000061035156,224.0,227.7899932861328,910000,ZS
2021-07-12,232.52000427246094,236.4600067138672,227.5,227.97000122070312,1541000,ZS
2021-07-13,230.0,234.75999450683594,226.30999755859375,227.17999267578125,1511300,ZS
2021-07-14,229.91000366210938,231.0,223.25,224.50999450683594,1426600,ZS
2021-07-15,227.14999389648438,227.25,218.33999633789062,219.30999755859375,1354800,ZS
2021-07-16,221.74000549316406,223.43499755859375,217.8800048828125,221.16000366210938,1489500,ZS
2021-07-19,217.5,223.5500030517578,216.4499969482422,223.00999450683594,1289300,ZS
2021-07-20,227.0800018310547,230.2100067138672,221.67999267578125,229.11000061035156,1747100,ZS
2021-07-21,228.8800048828125,232.60499572753906,226.36000061035156,231.05999755859375,1263700,ZS
2021-07-22,232.0,237.4499969482422,230.64999389648438,235.58999633789062,1265100,ZS
2021-07-23,237.13999938964844,240.2899932861328,234.6999969482422,238.72000122070312,1309600,ZS
2021-07-26,235.72999572753906,237.31500244140625,230.8800048828125,234.52000427246094,850600,ZS
2021-07-27,236.1999969482422,238.0,228.72999572753906,233.02999877929688,1032200,ZS
2021-07-28,234.61000061035156,238.5,231.36000061035156,236.83999633789062,819100,ZS
2021-07-29,235.01499938964844,239.5,234.8699951171875,237.02999877929688,808500,ZS
2021-07-30,235.97000122070312,239.08999633789062,235.25,235.91000366210938,955000,ZS
2021-08-02,237.0,242.11000061035156,229.5,239.0399932861328,1837700,ZS
2021-08-03,239.50999450683594,244.8699951171875,238.32000732421875,243.07000732421875,1039700,ZS
2021-08-04,243.6300048828125,248.8350067138672,242.99000549316406,247.92999267578125,1212200,ZS
2021-08-05,248.0,249.7100067138672,245.6199951171875,247.6699981689453,979900,ZS
2021-08-06,247.0,247.42999267578125,237.86000061035156,242.0500030517578,1405800,ZS
2021-08-09,241.5,245.5800018310547,239.88499450683594,245.0399932861328,701000,ZS
2021-08-10,246.7100067138672,247.6699981689453,238.07000732421875,240.5,1051100,ZS
2021-08-11,241.57899475097656,243.33399963378906,235.3000030517578,237.6699981689453,1174900,ZS
2021-08-12,235.17999267578125,244.1999969482422,235.17999267578125,242.94000244140625,767600,ZS
2021-08-13,244.0,246.99000549316406,242.39999389648438,245.14999389648438,870300,ZS
2021-08-16,244.0,245.1999969482422,237.3000030517578,243.42999267578125,973000,ZS
2021-08-17,243.42999267578125,243.42999267578125,237.0,241.47000122070312,1053400,ZS
2021-08-18,242.14999389648438,244.83999633789062,237.5800018310547,242.5399932861328,860800,ZS
2021-08-19,242.0,245.6300048828125,241.69000244140625,244.8800048828125,1108500,ZS
2021-08-20,246.64999389648438,250.0,243.63999938964844,246.39999389648438,1140400,ZS
2021-08-23,248.99000549316406,252.64999389648438,246.22999572753906,250.80999755859375,1148100,ZS
2021-08-24,258.9739990234375,259.8399963378906,255.6300048828125,257.9700012207031,1663600,ZS
2021-08-25,258.3500061035156,263.54998779296875,256.9700012207031,263.0299987792969,1458100,ZS
2021-08-26,263.0,270.8999938964844,262.54901123046875,266.9700012207031,1713400,ZS
2021-08-27,268.6679992675781,275.0,266.7699890136719,273.7300109863281,1315300,ZS
2021-08-30,275.6499938964844,279.2900085449219,272.57000732421875,278.1700134277344,1503900,ZS
2021-08-31,276.760009765625,279.1400146484375,273.1099853515625,278.3399963378906,1593800,ZS
2021-09-01,276.1400146484375,279.5299987792969,275.55999755859375,276.7099914550781,1489400,ZS
2021-09-02,277.1099853515625,284.7900085449219,276.3500061035156,282.20001220703125,1591200,ZS
2021-09-03,282.54998779296875,288.8699951171875,281.3800048828125,287.3999938964844,1786400,ZS
2021-09-07,293.44000244140625,293.44000244140625,280.04998779296875,282.9049987792969,1991100,ZS
